Dcode,Mcode,District,Mandal,Date,Rain (mm),Temp Min (°C),Temp Max (°C),Humidity Min (%),Humidity Max (%),Wind Speed Min (Kmph),Wind Speed Max (Kmph)
8,1,Jayashankar-Bhupalpally,Mahadevpur,2020-11-25,0.0,15.0,30.4,44.1,99.3,0.0,6.0
8,1,Jayashankar-Bhupalpally,Mahadevpur,2020-11-26,0.0,20.7,30.7,52.9,96.1,0.0,4.5
8,1,Jayashankar-Bhupalpally,Mahadevpur,2020-11-27,0.2,19.8,27.8,73.5,94.3,0.5,8.8
8,1,Jayashankar-Bhupalpally,Mahadevpur,2020-11-28,0.0,19.6,24.9,83.9,97.6,0.0,7.5
8,1,Jayashankar-Bhupalpally,Mahadevpur,2020-11-29,0.0,22.2,29.6,59.5,97.8,0.0,4.8
8,1,Jayashankar-Bhupalpally,Mahadevpur,2020-11-30,0.0,21.9,32.0,58.0,98.6,0.0,6.4
8,1,Jayashankar-Bhupalpally,Mahadevpur,2020-12-01,0.0,17.1,32.0,51.3,99.6,0.0,7.5
8,1,Jayashankar-Bhupalpally,Mahadevpur,2020-12-02,0.0,16.1,31.2,48.3,99.4,0.0,7.0
8,1,Jayashankar-Bhupalpally,Mahadevpur,2020-12-03,0.0,15.0,31.0,44.9,99.3,0.0,6.5
8,1,Jayashankar-Bhupalpally,Mahadevpur,2020-12-04,0.0,14.9,30.8,51.7,99.4,0.0,4.6
8,1,Jayashankar-Bhupalpally,Mahadevpur,2020-12-05,0.0,14.1,31.1,36.2,99.1,0.0,5.0
8,1,Jayashankar-Bhupalpally,Mahadevpur,2020-12-06,0.0,13.5,31.3,33.8,98.9,0.0,5.9
8,1,Jayashankar-Bhupalpally,Mahadevpur,2020-12-07,0.0,14.7,31.8,43.2,99.2,0.0,5.6
8,1,Jayashankar-Bhupalpally,Mahadevpur,2020-12-08,0.0,15.7,31.0,49.8,100.0,0.0,0.7
8,1,Jayashankar-Bhupalpally,Mahadevpur,2020-12-09,0.0,15.3,31.8,44.8,99.9,0.0,2.6
8,1,Jayashankar-Bhupalpally,Mahadevpur,2020-12-10,0.0,16.1,31.4,47.0,99.4,0.0,3.0
8,1,Jayashankar-Bhupalpally,Mahadevpur,2020-12-11,0.0,17.0,31.0,47.1,99.7,0.0,2.9
